sport,dport,proto,state,dur,sbytes,spkts,label
12748,80,tcp,FIN,1.010467,1684,14,
24470,80,tcp,FIN,1.006006,1684,14,
33556,31729,tcp,FIN,0.045638,3926,66,
11475,6881,tcp,FIN,3.291952,3618,54,
54910,25236,tcp,FIN,0.017842,2542,40,
53108,52804,tcp,FIN,0.035921,3598,60,
4254,2234,tcp,FIN,0.02996,3182,52,
31075,53,udp,CON,0.000976,146,2,
41096,25,tcp,FIN,0.026534,37492,52,
13845,21,tcp,FIN,0.029709,2934,52,
53577,54692,tcp,FIN,0.027159,3182,52,
57247,80,tcp,FIN,1.00596,1684,14,
59146,11228,tcp,FIN,0.04557,320,6,
54150,80,tcp,FIN,1.09708,1684,14,
24249,34200,tcp,FIN,0.040066,3598,60,
14912,13651,tcp,FIN,0.007201,4016,18,
12569,40095,tcp,FIN,0.223484,424,8,
29205,5190,tcp,FIN,1.596087,3848,50,
34921,48596,tcp,FIN,0.223306,8928,14,
26889,53,udp,CON,0.00104,146,2,
63360,53,udp,CON,0.001079,130,2,
25466,25707,tcp,FIN,0.031664,3182,52,
17512,53,udp,CON,0.000962,130,2,
35337,43426,udp,CON,0.001707,544,4,
40107,111,udp,CON,0.004405,568,4,
25888,23809,tcp,FIN,0.025606,2542,40,
14654,53,udp,CON,0.00106,146,2,
38227,21,tcp,FIN,0.931671,2934,52,
21036,53,udp,CON,0.000952,130,2,
51643,53,udp,CON,0.001017,146,2,
54844,60907,tcp,FIN,0.050201,3926,66,
54637,53,udp,CON,0.00108,146,2,
17857,6881,tcp,FIN,4.43744,13142,228,
18686,6881,tcp,FIN,4.602757,3722,56,
24316,40095,tcp,FIN,0.225494,424,8,
54192,111,udp,CON,0.004594,568,4,
34701,34593,udp,CON,0.001821,544,4,
2433,40095,tcp,FIN,0.048943,528,10,
42533,3644,udp,CON,0.001825,528,4,
46281,2287,tcp,FIN,0.038065,3598,60,
13741,7586,tcp,FIN,0.024628,3182,52,
58295,6881,tcp,FIN,4.490019,3618,54,
22531,21,tcp,FIN,1.157817,2934,52,
19183,143,tcp,FIN,1.674056,7820,122,
25121,48596,tcp,FIN,0.279492,8928,14,
47446,26995,udp,CON,0.001819,544,4,
13924,111,udp,CON,0.004579,568,4,
51123,53,udp,CON,0.001071,130,2,
14063,25,tcp,FIN,0.023242,37808,54,
45636,6506,tcp,FIN,0.323844,4736,26,
10932,53,udp,CON,0.001077,146,2,
51249,80,tcp,FIN,1.092669,1684,14,
3843,47983,tcp,FIN,0.050773,2542,40,
34799,34844,tcp,FIN,0.028113,3926,66,
64937,143,tcp,FIN,1.564946,7810,122,
53399,80,tcp,FIN,1.009203,1580,12,
43121,111,udp,CON,0.004847,568,4,
37673,80,tcp,FIN,1.028933,1684,14,
41946,53,udp,CON,0.001027,146,2,
27700,6881,tcp,FIN,4.421483,13350,232,
58288,80,tcp,FIN,1.016032,1684,14,
46487,1159,tcp,FIN,0.005032,4016,18,
47697,11228,tcp,FIN,0.088412,320,6,
40193,12401,tcp,FIN,0.182785,4738,12,Exploits
1812,25,tcp,FIN,0.990026,72550,72,Exploits
10776,80,tcp,FIN,0.28726,852,10,Exploits
37758,34515,tcp,FIN,0.328148,4536,28,
32283,53,udp,CON,0.001071,146,2,
56669,53,udp,CON,0.000959,146,2,
1878,64347,tcp,FIN,0.014194,2542,40,
13001,80,tcp,FIN,1.004852,1580,12,
49460,48596,tcp,FIN,0.223318,8928,14,
35665,22,tcp,FIN,0.662894,12472,70,
59350,60008,tcp,FIN,0.053043,3182,52,
60851,23097,tcp,FIN,0.139845,3926,66,
30551,31374,tcp,FIN,0.071025,3598,60,
53149,40095,tcp,FIN,0.222488,424,8,
33487,21,tcp,FIN,1.387426,2934,52,
16998,53,udp,CON,0.001046,146,2,
32705,11228,tcp,FIN,0.002877,320,6,
36404,53,udp,CON,0.001066,146,2,
11425,5190,tcp,FIN,2.067249,3744,48,
20585,20122,tcp,FIN,0.021469,3182,52,
60213,1799,tcp,FIN,0.044344,4030,68,
29038,24817,tcp,FIN,0.149995,3182,52,
51008,28071,tcp,FIN,0.115545,3926,66,
32491,51651,tcp,FIN,0.050106,2542,40,
29910,53,udp,CON,0.001049,130,2,
62735,37590,tcp,FIN,0.024899,3598,60,
18784,25,tcp,FIN,0.242773,37492,52,
1209,80,tcp,FIN,1.004704,1580,12,
6034,53,udp,CON,0.001108,130,2,
31741,21,tcp,FIN,0.758655,2934,52,
19616,25,tcp,FIN,0.024946,37808,54,
36322,111,udp,CON,0.004643,568,4,
0,0,arp,CON,30.982929,184,4,
0,0,arp,CON,30.982929,184,4,
17981,53,udp,CON,0.001075,146,2,
2327,53,udp,CON,0.001061,130,2,
35127,53,udp,CON,0.001033,146,2,
47918,48596,tcp,FIN,0.222495,8928,14,
30884,80,tcp,FIN,1.08928,1684,14,
48203,1954,tcp,FIN,0.108797,3926,66,
48168,143,tcp,FIN,0.032984,7820,122,
64885,19195,tcp,FIN,0.004993,4016,18,
2355,32313,tcp,FIN,0.020057,3182,52,
63406,3982,udp,CON,0.001762,544,4,
18539,80,tcp,FIN,1.025824,1580,12,
43075,22,tcp,FIN,0.013757,12472,70,
8475,11228,tcp,FIN,0.078404,320,6,
12767,53,udp,CON,0.001211,130,2,
56245,80,tcp,FIN,0.18749,836,10,Exploits
33075,31104,tcp,FIN,0.036656,3926,66,
9246,40095,tcp,FIN,0.271498,424,8,
61659,53,udp,CON,0.001046,146,2,
65490,1062,tcp,FIN,0.028814,4030,68,
33398,53,udp,CON,0.001098,146,2,
33395,65314,tcp,FIN,0.033702,3598,60,
3404,32388,tcp,FIN,0.016969,2542,40,
39674,48596,tcp,FIN,0.324413,8928,14,
19899,20691,tcp,FIN,0.020028,3182,52,
37477,24129,tcp,FIN,0.382393,320,6,
1551,53,udp,CON,0.001042,146,2,
21466,25,tcp,FIN,0.027932,37808,54,
36326,16578,tcp,FIN,0.279873,424,8,
15319,80,tcp,FIN,1.005725,1580,12,
7680,21,tcp,FIN,1.22353,2934,52,
26881,53,udp,CON,0.000982,130,2,
50951,3219,tcp,FIN,0.024949,3286,54,
46103,80,tcp,FIN,1.004924,1580,12,
43776,43527,tcp,FIN,0.019695,3182,52,
57247,11228,tcp,FIN,0.437325,320,6,
4153,52351,tcp,FIN,0.02989,3598,60,
43680,24129,tcp,FIN,0.273469,320,6,
59608,18369,tcp,FIN,0.093753,2542,40,
39163,7166,tcp,FIN,0.023907,3182,52,
61406,80,tcp,FIN,1.143294,18578,348,
26815,110,tcp,FIN,0.975106,1300,28,Exploits
27821,80,tcp,FIN,0.216586,834,10,Reconnaissance
47101,53,udp,CON,0.001097,130,2,
11311,9072,tcp,FIN,0.035962,3926,66,
14980,21,tcp,FIN,2.069485,2934,52,
13002,38755,tcp,FIN,0.02396,3182,52,
63154,14319,tcp,FIN,0.112963,3598,60,
6927,53,udp,CON,0.001152,146,2,
11120,53,udp,CON,0.001052,130,2,
15730,22,tcp,FIN,1.806808,24448,232,
45234,43385,tcp,FIN,0.040184,3926,66,
63789,42400,tcp,FIN,0.366458,8928,14,
43710,49811,tcp,FIN,0.015024,2542,40,
9086,5190,tcp,FIN,2.020114,3744,48,
14509,40181,tcp,FIN,0.089937,3926,66,
17589,59411,tcp,FIN,0.151028,3182,52,
65162,53,udp,CON,0.001143,146,2,
2889,33443,tcp,FIN,0.085901,3926,66,
48514,2709,tcp,FIN,0.024042,3598,60,
30391,25,tcp,FIN,0.025337,37492,52,
55430,53,udp,CON,0.001183,146,2,
1110,24680,tcp,FIN,0.024931,3182,52,
59905,20857,tcp,FIN,0.233063,3182,52,
45346,25,tcp,FIN,0.021393,37492,52,
65073,80,tcp,FIN,22.460787,17642,330,
51987,40095,tcp,FIN,0.634395,424,8,
19088,36598,tcp,FIN,0.248869,3926,66,
8488,80,tcp,FIN,1.069789,1684,14,
5761,53,udp,CON,0.001137,146,2,
27331,53,udp,CON,0.001059,146,2,
42466,16578,tcp,FIN,0.46835,424,8,
59193,23421,tcp,FIN,0.176999,3182,52,
23599,59492,tcp,FIN,0.200849,3926,66,
21032,18965,tcp,FIN,0.128836,2542,40,
45563,42400,tcp,FIN,0.338521,8928,14,
56431,53,udp,CON,0.001108,146,2,
63421,18879,tcp,FIN,0.201054,3598,60,
60717,58869,tcp,FIN,0.223934,3926,66,
5978,4064,tcp,FIN,0.046914,2542,40,
13549,11228,tcp,FIN,0.474224,320,6,
2343,53,udp,CON,0.001086,146,2,
20042,53,udp,CON,0.001013,146,2,
27383,80,tcp,FIN,1.11775,1684,14,
17774,6881,tcp,FIN,0.258438,13038,226,
21293,6881,tcp,FIN,0.016528,1540,16,
37233,80,tcp,FIN,0.004274,1032,8,
9133,5799,tcp,FIN,0.023327,3598,60,
12225,53,udp,CON,0.001125,146,2,
33912,40139,tcp,FIN,0.076987,3926,66,
14393,40095,tcp,FIN,0.557522,424,8,
48769,21,tcp,FIN,2.003522,2934,52,
31305,48596,tcp,FIN,0.097227,8928,14,
23715,14236,udp,CON,0.001977,544,4,
7584,53,udp,CON,0.001026,146,2,
59789,25,tcp,FIN,0.037304,37492,52,
58598,80,tcp,FIN,1.134121,1684,14,
56573,80,tcp,FIN,1.220157,1684,14,
18649,6881,tcp,FIN,0.529513,13038,226,
3989,80,tcp,FIN,1.03706,1580,12,
10733,44548,tcp,FIN,0.012421,2542,40,
12908,10557,tcp,FIN,0.019909,3182,52,
36337,6881,tcp,FIN,0.013522,1540,16,
22307,111,udp,CON,0.009168,568,4,
62973,53,udp,CON,0.001058,130,2,
23315,53,udp,CON,0.001014,146,2,
28669,21,tcp,FIN,3.052785,2934,52,
35437,53,udp,CON,0.001085,132,2,
60762,59377,tcp,FIN,0.005146,4016,18,
49751,110,tcp,FIN,0.801361,1024,22,Exploits
58478,80,tcp,FIN,0.290744,790,10,Exploits
36912,111,tcp,FIN,0.627943,564,10,Reconnaissance
13952,80,tcp,FIN,1.015775,1580,12,
9021,80,tcp,FIN,1.017971,1684,14,
33348,11228,tcp,FIN,0.195827,320,6,
58036,58323,tcp,FIN,0.055017,3182,52,
55270,25412,tcp,FIN,0.119921,3926,66,
20393,6881,tcp,FIN,1.178409,3618,54,
10248,25,tcp,FIN,0.226776,37492,52,
8114,48822,tcp,FIN,0.027947,3598,60,
49005,47029,tcp,FIN,0.025224,2542,40,
43022,53,udp,CON,0.001081,146,2,
12683,21,tcp,FIN,2.700526,2934,52,
65496,11228,tcp,FIN,0.11746,320,6,
1823,52873,tcp,FIN,0.318659,4736,26,
15180,48596,tcp,FIN,0.281278,8928,14,
42838,53,udp,CON,0.001022,146,2,
42797,53,udp,CON,0.001046,146,2,
27652,5190,tcp,FIN,3.86911,3848,50,
60159,40095,tcp,FIN,0.281144,424,8,
39322,7695,tcp,FIN,0.015963,2542,40,
33599,51206,udp,CON,0.002226,528,4,
3447,47718,tcp,FIN,0.040689,3702,62,
55534,60540,tcp,FIN,0.065959,3182,52,
30854,53,udp,CON,0.001035,130,2,
29884,57646,tcp,FIN,0.053422,3822,64,
27227,27443,tcp,FIN,0.058987,3182,52,
53688,111,udp,CON,0.005322,568,4,
56488,54445,tcp,FIN,0.064781,3926,66,
1114,6881,tcp,FIN,1.075327,13038,226,
0,0,arp,CON,42.357578,56,2,
0,0,arp,CON,42.357578,56,2,
64666,21,tcp,FIN,1.522519,2934,52,
44435,25,tcp,FIN,0.450745,37492,52,
2404,5190,tcp,FIN,7.904006,13568,170,
15335,111,udp,CON,0.004681,568,4,
36970,35024,tcp,FIN,0.050762,2542,40,
27643,61759,tcp,FIN,0.012811,2542,40,
42711,80,tcp,FIN,1.22712,1684,14,
47530,40095,tcp,FIN,0.223374,424,8,
55852,53,udp,CON,0.001082,130,2,
35445,39143,tcp,FIN,0.042034,3598,60,
55852,53,udp,CON,0.001082,130,2,
24151,53,udp,CON,0.001048,146,2,
16836,34744,udp,CON,0.001747,528,4,
60825,17574,tcp,FIN,0.026959,3598,60,
60868,80,tcp,FIN,1.384094,18890,354,
53997,21,tcp,FIN,1.605681,2934,52,
46235,48596,tcp,FIN,0.223541,8928,14,
12605,53,udp,CON,0.001054,130,2,
63876,16654,tcp,FIN,0.004892,4320,18,
18446,53,udp,CON,0.00108,146,2,
61356,53,udp,CON,0.001098,146,2,
23091,48596,tcp,FIN,0.338491,8928,14,
22563,55096,tcp,FIN,0.018917,3182,52,
24363,60037,tcp,FIN,0.028935,3926,66,
32547,502,tcp,FIN,0.207712,468,10,DoS
31802,29796,tcp,FIN,0.14384,3926,66,
4692,21,tcp,FIN,0.552789,2934,52,
53404,51080,tcp,FIN,0.154079,3598,60,
10127,53,udp,CON,0.001085,146,2,
2874,53,udp,CON,0.00102,130,2,
35698,143,tcp,FIN,0.85395,7810,122,
26924,80,tcp,FIN,1.006841,1580,12,
54834,80,tcp,FIN,1.106099,1580,12,
6366,40095,tcp,FIN,0.004819,528,10,
33628,50928,tcp,FIN,0.052767,2542,40,
12952,25,tcp,FIN,0.02305,37808,54,
39764,53,udp,CON,0.001077,146,2,
57491,143,tcp,FIN,0.925982,7810,122,
7269,48596,tcp,FIN,0.049021,8928,14,
3454,53,udp,CON,0.001063,146,2,
27493,53,udp,CON,0.001119,146,2,
1725,80,tcp,FIN,1.005946,1580,12,
8504,53,udp,CON,0.001077,146,2,
43458,11228,tcp,FIN,0.003103,320,6,
40303,53,udp,CON,0.001279,146,2,
38207,53,udp,CON,0.001299,146,2,
30306,62050,tcp,FIN,0.039068,3182,52,
12579,25,tcp,FIN,0.03282,37808,54,
60483,53,udp,CON,0.001104,146,2,
32205,6881,tcp,FIN,0.013951,1540,16,
59793,19977,tcp,FIN,0.020916,2542,40,
13829,33424,tcp,FIN,0.020962,3182,52,
64704,18555,tcp,FIN,0.028888,2646,42,
54858,21706,tcp,FIN,0.05304,3598,60,
5148,80,tcp,FIN,1.035069,1580,12,
50484,80,tcp,FIN,0.005008,1032,8,
56726,80,tcp,FIN,1.387774,1580,12,
37738,34601,tcp,FIN,0.03998,3182,52,
26108,53,udp,CON,0.000981,146,2,
28753,54466,tcp,FIN,0.029044,2542,40,
18368,6881,tcp,FIN,0.013412,1540,16,
22743,6881,tcp,FIN,0.016466,1540,16,
10105,80,tcp,FIN,1.034927,1580,12,
20364,20488,tcp,FIN,0.036927,3598,60,
28109,53,udp,CON,0.001069,132,2,
63013,63729,tcp,FIN,0.067046,3702,62,
15528,53,udp,CON,0.001061,132,2,
17292,80,tcp,FIN,0.004224,1032,8,
21397,5190,tcp,FIN,4.284206,3744,48,
17829,15840,tcp,FIN,0.049511,4030,68,
48359,6881,tcp,FIN,0.018416,1540,16,
15339,34942,tcp,FIN,0.026791,3926,66,
63248,6881,tcp,FIN,0.373785,12934,224,
54898,111,tcp,FIN,0.65344,564,10,Reconnaissance
56845,28540,tcp,FIN,0.053082,3182,52,
11547,53,udp,CON,0.001024,146,2,
53491,53,udp,CON,0.001018,132,2,
40704,38670,tcp,FIN,0.021206,2646,42,
42081,52046,tcp,FIN,0.032937,3182,52,
12455,80,tcp,FIN,1.461699,1684,14,
12528,12854,tcp,FIN,0.02907,3182,52,
33607,80,tcp,FIN,0.00549,1044,8,
56217,80,tcp,FIN,1.127342,1684,14,
20071,6881,tcp,FIN,0.925123,13142,228,
11474,45350,tcp,FIN,0.035994,3598,60,
15616,14064,udp,CON,0.001862,544,4,
10493,53,udp,CON,0.000957,146,2,
14252,12107,tcp,FIN,0.053808,3926,66,
35784,111,udp,CON,0.004689,568,4,
14318,25,tcp,FIN,0.030147,37492,52,
33273,6881,tcp,FIN,0.640422,13142,228,
49684,53,udp,CON,0.00103,146,2,
35749,80,tcp,FIN,1.051141,1580,12,
27705,80,tcp,FIN,1.194962,1684,14,
7638,5738,tcp,FIN,0.044576,3926,66,
47444,53,udp,CON,0.000994,146,2,
50180,28785,tcp,FIN,0.090458,4030,68,
10493,53,udp,CON,0.000957,146,2,
36142,15435,tcp,FIN,0.356118,4536,28,
46892,80,tcp,FIN,1.012282,1580,12,
51724,53,udp,CON,0.001034,146,2,
18000,53,udp,CON,0.001059,146,2,
19852,25,tcp,FIN,0.032237,37808,54,
49080,80,tcp,FIN,1.18069,1684,14,
12178,80,tcp,FIN,1.147053,1684,14,
64994,6881,tcp,FIN,2.750451,13558,236,
17239,16521,tcp,FIN,0.03689,3598,60,
18867,36265,tcp,FIN,0.015853,2542,40,
56430,53,udp,CON,0.001005,146,2,
56430,53,udp,CON,0.001005,146,2,
47580,6881,tcp,FIN,1.930194,13246,230,
21579,53,udp,CON,0.001137,146,2,
60784,25,tcp,FIN,0.252791,37808,54,
52235,30773,tcp,FIN,0.017131,2542,40,
54835,53,udp,CON,0.000958,146,2,
1575,18230,tcp,FIN,0.118862,3926,66,
62698,18674,tcp,FIN,0.068019,3182,52,
31161,19811,tcp,FIN,0.040752,3598,60,
32223,53,udp,CON,0.00115,146,2,
58910,53,udp,CON,0.001065,146,2,
18474,34354,tcp,FIN,0.033926,2542,40,
16262,53,udp,CON,0.001094,146,2,
58964,80,tcp,FIN,1.10579,1684,14,
16212,34317,tcp,FIN,0.005991,4320,18,
39363,7793,tcp,FIN,0.046785,3926,66,
3350,6881,tcp,FIN,3.298791,3514,52,
21827,6881,tcp,FIN,3.06654,3722,56,
1209,25,tcp,FIN,0.276836,37808,54,
52557,80,tcp,FIN,1.160876,1684,14,
37437,39186,tcp,FIN,0.039996,3598,60,
34515,64373,udp,CON,0.001757,528,4,
35110,111,udp,CON,0.004599,568,4,
17247,16049,tcp,FIN,0.030048,3182,52,
42803,111,udp,CON,0.004693,568,4,
46346,53,udp,CON,0.001007,130,2,
39280,8346,tcp,FIN,0.00535,4320,18,
2405,6881,tcp,FIN,3.159609,13558,236,
35110,111,udp,CON,0.004599,568,4,
44372,48261,udp,CON,0.001755,528,4,
46934,32603,tcp,FIN,0.040021,3598,60,
6420,25,tcp,FIN,0.499948,37492,52,
48652,53,udp,CON,0.000969,146,2,
50158,143,tcp,FIN,0.037573,7810,122,
35596,53,udp,CON,0.000955,130,2,
48440,2564,tcp,FIN,0.017833,2542,40,
8151,39118,tcp,FIN,0.032993,3286,54,
64330,80,tcp,FIN,2.900802,2972,22,Exploits
2124,143,tcp,FIN,1.553433,2292,48,Exploits
16299,143,tcp,FIN,0.872998,1262,24,Exploits
2124,143,tcp,FIN,1.553433,2292,48,Exploits
27281,111,tcp,FIN,0.627769,564,10,Reconnaissance
51049,111,udp,CON,0.004922,568,4,
64013,80,tcp,FIN,1.049836,1684,14,
19721,53,udp,CON,0.001027,130,2,
24610,53,udp,CON,0.000976,146,2,
29088,80,tcp,FIN,1.365224,1684,14,
33039,5190,tcp,FIN,3.664482,3744,48,
18691,36336,tcp,FIN,0.046126,3926,66,
25759,24476,tcp,FIN,0.361912,4536,28,
47342,53,udp,CON,0.001064,146,2,
30395,80,tcp,FIN,1.352049,1684,14,
30395,80,tcp,FIN,1.352049,1684,14,
26831,53,udp,CON,0.001136,146,2,
24654,22566,udp,CON,0.001679,544,4,
46724,53,udp,CON,0.001062,146,2,
21136,62541,tcp,FIN,0.027075,3182,52,
22748,20751,tcp,FIN,0.048933,4030,68,
23395,111,udp,CON,0.004395,568,4,
52469,61418,udp,CON,0.002119,544,4,
49983,25,tcp,FIN,0.024599,37492,52,
4266,25,tcp,FIN,0.121838,37808,54,
37989,111,udp,CON,0.00476,568,4,
20046,53,udp,CON,0.001046,146,2,
43476,1206,tcp,FIN,0.042035,3598,60,
17518,22919,tcp,FIN,0.031077,3182,52,
58236,80,tcp,FIN,1.161042,1684,14,
41032,53,udp,CON,0.001093,146,2,
40514,11584,tcp,FIN,0.264955,4632,24,
14907,53,udp,CON,0.001003,146,2,
44044,53,udp,CON,0.000971,146,2,
11795,45625,udp,CON,0.001715,528,4,
7303,5165,tcp,FIN,0.044895,2542,40,
39564,25,tcp,FIN,0.349931,37492,52,
21294,143,tcp,FIN,1.382903,7810,122,
18832,111,udp,CON,0.12413,568,4,
59504,12703,udp,CON,0.037137,544,4,
7936,5980,tcp,FIN,0.116633,3926,66,
19196,36532,tcp,FIN,0.048822,3926,66,
41032,53,udp,CON,0.001093,146,2,
6386,7126,tcp,FIN,0.071924,3182,52,
37227,143,tcp,FIN,1.433177,7810,122,
47457,32839,tcp,FIN,0.369708,4536,28,
26106,80,tcp,FIN,1.048036,1684,14,
45756,110,tcp,FIN,0.827193,1114,24,Exploits
45756,110,tcp,FIN,0.827193,1114,24,Exploits
44170,389,tcp,FIN,0.520187,640,14,DoS
22594,80,tcp,FIN,0.18527,1040,10,Exploits
19166,111,udp,CON,0.171339,568,4,
23086,21439,tcp,FIN,0.542547,4536,28,
29420,53,udp,CON,0.000967,146,2,
40654,80,tcp,FIN,1.015962,1684,14,
46354,53,udp,CON,0.00116,146,2,
29467,27594,tcp,FIN,0.097101,3926,66,
43812,56939,udp,CON,0.037087,528,4,
49500,111,udp,CON,0.087369,568,4,
59400,20348,tcp,FIN,0.582099,4840,28,
57709,57446,tcp,FIN,0.0611,3182,52,
59525,25,tcp,FIN,0.682797,37492,52,
64562,19006,udp,CON,0.06111,528,4,
26241,65374,tcp,FIN,0.194409,3702,62,
5705,53,udp,CON,0.001012,146,2,
57620,25845,tcp,FIN,0.031059,2542,40,
32886,53,udp,CON,0.000978,146,2,
60473,22,tcp,FIN,0.018554,12576,72,
35990,25,tcp,FIN,0.494207,37492,52,
59105,53,udp,CON,0.001048,146,2,
50596,25,tcp,FIN,1.033055,37808,54,
10937,7015,tcp,FIN,0.055379,3598,60,
40418,38181,tcp,FIN,0.02949,2542,40,
7592,80,tcp,FIN,1.0069,1580,12,
7175,43633,tcp,FIN,0.395388,4840,28,
42582,53,udp,CON,0.001164,146,2,
16738,111,udp,CON,0.004631,568,4,
19206,18007,tcp,FIN,0.063112,4320,18,
2707,6881,tcp,FIN,6.238127,25160,448,
23800,25047,udp,CON,0.00171,528,4,
3839,25,tcp,FIN,0.758601,37808,54,
25102,80,tcp,FIN,1.312665,19202,360,
44015,22,tcp,FIN,0.68675,12472,70,
58589,19046,tcp,FIN,0.030951,3182,52,
40779,38763,tcp,FIN,0.055772,2542,40,
18188,12941,udp,CON,0.001701,528,4,
25225,21812,tcp,FIN,0.044971,3926,66,
60597,24581,tcp,FIN,0.041995,3598,60,
36942,53,udp,CON,0.001215,146,2,
49678,6881,tcp,FIN,6.826647,25160,448,
1504,53,udp,CON,0.001091,146,2,
1861,80,tcp,FIN,1.145882,1684,14,
1504,53,udp,CON,0.001091,146,2,
40911,53,udp,CON,0.001069,146,2,
22426,111,udp,CON,0.004688,568,4,
41169,40224,tcp,FIN,0.069022,3598,60,
1504,53,udp,CON,0.001091,146,2,
26495,24358,tcp,FIN,0.021932,2542,40,
57269,53,udp,CON,0.000917,146,2,
47237,32076,tcp,FIN,0.021929,2542,40,
57825,55990,tcp,FIN,0.050276,3598,60,
53069,5190,tcp,FIN,4.10822,3848,50,
44268,80,tcp,FIN,1.169973,1684,14,
42941,49104,tcp,FIN,0.068792,3926,66,
6860,53,udp,CON,0.001125,146,2,
0,0,arp,INT,0,46,1,
0,0,arp,INT,0,46,1,
0,0,arp,INT,0,46,1,
0,0,arp,INT,0,46,1,
14956,80,tcp,FIN,1.128792,1684,14,
60585,23598,tcp,FIN,0.251063,4632,24,
37969,143,tcp,FIN,0.039706,7820,122,
25200,53,udp,CON,0.001023,146,2,
50334,111,udp,CON,0.004743,568,4,
57149,5190,tcp,FIN,3.901095,3952,52,
48559,6881,tcp,FIN,7.451056,24328,432,
43395,33735,tcp,FIN,0.039004,3182,52,
54018,52385,tcp,FIN,0.048025,3598,60,
57272,57378,tcp,FIN,0.050486,2542,40,
32112,57088,udp,CON,0.001645,528,4,
17190,80,tcp,FIN,1.16489,1684,14,
44410,53,udp,CON,0.001065,130,2,
33092,31922,tcp,FIN,0.240064,4632,24,
44915,53,udp,CON,0.001423,146,2,
9414,25,tcp,FIN,0.039032,37808,54,
50947,80,tcp,FIN,1.152066,1684,14,
24180,53,udp,CON,0.001028,146,2,
63840,25,tcp,FIN,0.393929,37808,54,
50297,5190,tcp,FIN,15.685296,14192,182,
47896,6881,tcp,FIN,8.777137,15324,268,
26782,80,tcp,FIN,1.084844,1684,14,
36451,53,udp,CON,0.001213,146,2,
13835,6904,tcp,FIN,0.045708,3598,60,
48309,22,tcp,FIN,0.99582,24448,232,
41223,5190,tcp,FIN,11.62218,13984,178,
41956,25,tcp,FIN,0.162138,37808,54,
23011,34328,tcp,FIN,0.040043,3598,60,
15069,13244,tcp,FIN,0.039804,2542,40,
37687,53,udp,CON,0.001094,146,2,
24965,22624,tcp,FIN,0.024761,2542,40,
10586,53,udp,CON,0.001057,146,2,
59151,24789,tcp,FIN,0.048031,3182,52,
60839,22904,tcp,FIN,0.123899,3926,66,
5547,6881,tcp,FIN,8.054066,24120,428,
15631,34929,tcp,FIN,0.026131,2542,40,
5547,6881,tcp,FIN,8.054066,24120,428,
42289,6881,tcp,FIN,8.678137,25472,454,
50022,5190,tcp,FIN,14.058288,13672,172,
35148,15451,tcp,FIN,0.048994,3598,60,
58026,53,udp,CON,0.001109,130,2,
13866,111,tcp,FIN,0.637485,564,10,Reconnaissance
18416,111,tcp,FIN,0.638405,564,10,Reconnaissance
37764,80,tcp,FIN,2.560241,1354,14,Exploits
31660,53,udp,CON,0.001041,146,2,
12890,9242,tcp,FIN,0.017885,2542,40,
32227,30868,tcp,FIN,0.004861,4016,18,
10018,12712,tcp,FIN,0.022716,3182,52,
48716,24129,tcp,FIN,0.004043,320,6,
41928,41193,tcp,FIN,0.023013,3182,52,
27280,61103,tcp,FIN,0.050862,2542,40,
42222,42400,tcp,FIN,0.003999,8928,14,
55409,24777,tcp,FIN,0.163056,3598,60,
2767,1587,tcp,FIN,0.009034,4016,18,
10879,53,udp,CON,0.001049,146,2,
27371,80,tcp,FIN,1.118934,1684,14,
11681,39307,tcp,FIN,0.034844,3926,66,
33022,111,udp,CON,0.004616,568,4,
47846,32057,udp,CON,0.001772,544,4,
3750,21,tcp,FIN,0.024229,2934,52,
46242,53,udp,CON,0.001142,130,2,
21637,80,tcp,FIN,2.727694,19098,358,
50513,27097,udp,CON,0.002151,544,4,
29479,111,udp,CON,0.004795,568,4,
44357,53,udp,CON,0.000975,130,2,
5526,16578,tcp,FIN,0.004389,424,8,
30204,143,tcp,FIN,0.892718,7810,122,
52924,25,tcp,FIN,0.120745,37808,54,
10093,2600,tcp,FIN,0.029996,3598,60,
55118,50421,udp,CON,0.131163,544,4,
29926,27892,tcp,FIN,0.016906,2542,40,
62507,53,udp,CON,0.001025,146,2,
51314,50931,udp,CON,0.001806,544,4,
62652,80,tcp,FIN,2.521595,16810,314,
51157,57675,tcp,FIN,0.076515,4030,68,
27496,111,udp,CON,0.004405,568,4,
57975,58014,tcp,FIN,0.031945,3598,60,
35446,11850,tcp,FIN,0.035779,3926,66,
35239,53,udp,CON,0.001051,130,2,
28829,35266,tcp,FIN,0.02427,3182,52,
30404,53,udp,CON,0.001076,146,2,
21362,53,udp,CON,0.001004,130,2,
18220,53,udp,CON,0.001036,146,2,
18220,53,udp,CON,0.001036,146,2,
40111,80,tcp,FIN,1.010944,1684,14,
26223,111,udp,CON,0.293157,568,4,
50083,40095,tcp,FIN,0.222406,424,8,
52619,53,udp,CON,0.001033,130,2,
44011,4173,tcp,FIN,0.0412,4030,68,
48634,33632,tcp,FIN,0.026671,3182,52,
48881,48596,tcp,FIN,0.22324,8928,14,
49243,11228,tcp,FIN,0.044931,320,6,
13868,53,udp,CON,0.000961,146,2,
17057,25,tcp,FIN,0.02569,37492,52,
1733,80,tcp,FIN,1.006871,1684,14,
31145,57257,tcp,FIN,0.400737,4432,26,
5844,5940,tcp,FIN,0.030984,3598,60,
